mav,rms
1.2105349788543862e-06,1.5132937194859608e-06
1.248878458503733e-06,1.5601030544270788e-06
1.2568732022612423e-06,1.5851699582044536e-06
7.659005135216e-08,1.0904136680800688e-07
8.184392694309962e-08,1.1556799233981484e-07
8.184365235902177e-08,1.213536971740008e-07
1.090754895388663e-06,1.3816454507778678e-06
1.1436583645821208e-06,1.4226891098024294e-06
1.2456109380422357e-06,1.5325893043759127e-06
1.1394921164251504e-06,1.4327066829284277e-06
1.22245480965234e-06,1.5349297747749366e-06
1.2588764793747467e-06,1.5616284066756004e-06
1.188915691306309e-06,1.4985493953238466e-06
1.2572491784478563e-06,1.5698996560543427e-06
1.2233223053156758e-06,1.5288706720532305e-06
1.1768519289515016e-06,1.4765887960315564e-06
1.2732164349595209e-06,1.5736925759761705e-06
1.2527937474484082e-06,1.5663212889951314e-06
3.308315493686124e-05,4.7451938691816155e-05
2.5452577281749946e-05,3.4483078434011065e-05
2.8044323781242937e-05,3.8007315801439954e-05
2.3578088685685342e-05,3.375247977319243e-05
1.8788436944045806e-05,2.5604872831787794e-05
1.975013232071529e-05,2.674982435457888e-05
2.4701173538555612e-05,3.516603252533049e-05
1.9075300525578337e-05,2.7553056902778454e-05
6.257274017636642e-05,0.00013977732683424993
3.6508119738269427e-05,5.3133946128787106e-05
2.4938554998361996e-05,3.361810086051982e-05
3.366376435697263e-05,4.526895065757294e-05
1.1812146026499534e-06,1.4716758516959032e-06
1.214096216496535e-06,1.5259655378170883e-06
1.2714398285695912e-06,1.58211882444695e-06
1.1533112023766703e-06,1.4589786926469967e-06
1.2473019328189325e-06,1.5536645254382502e-06
1.2448314050106606e-06,1.549589154783457e-06
1.1573258380234129e-06,1.450481564921278e-06
1.2637700124161087e-06,1.571162461656637e-06
1.267166343563498e-06,1.577436939400554e-06
1.150675462608863e-06,1.449709324849183e-06
1.2747818249595846e-06,1.5929654851434896e-06
1.2891342768933022e-06,1.6066265180136034e-06
9.912410622898845e-06,1.167304564364585e-05
9.34282918062366e-06,1.069632891396411e-05
9.468063339921829e-06,1.0960722729578832e-05
1.1704160418384264e-06,1.4674678643155831e-06
1.2244101480526442e-06,1.529597665391061e-06
1.2472270072231512e-06,1.5386863682642136e-06
3.296649488752532e-05,4.750381434535259e-05
2.6283140245048758e-05,3.511037359531232e-05
2.784130034288551e-05,3.727037895364475e-05
1.1616692232965296e-06,1.4609026317620607e-06
1.2586946469291513e-06,1.5712778114155766e-06
1.248362392843165e-06,1.5487584034534878e-06
3.536817780118849e-05,5.24183405242144e-05
2.555817999754707e-05,3.6070157548531226e-05
2.8246432641575272e-05,3.9505636552062074e-05
2.8905857312150533e-05,4.261499707581719e-05
2.2139390540128454e-05,3.0870859592262774e-05
2.429802617196086e-05,3.355527776345708e-05
3.685524703616679e-05,4.7718187637919416e-05
2.8868689964255927e-05,3.699985416644779e-05
3.154568046216217e-05,4.030663966769569e-05
1.1605099462791124e-06,1.4485058352018372e-06
1.2418670052755699e-06,1.5597546759141723e-06
1.2245554017195085e-06,1.5297447045652248e-06
2.999091205100813e-05,4.376803531658891e-05
2.3947930398166648e-05,3.308026572767385e-05
2.4729833883754873e-05,3.4140590036744495e-05
1.1650185290052885e-06,1.46333822779597e-06
1.2671608091220362e-06,1.567213355483267e-06
1.2178349768249756e-06,1.5032531402077631e-06
7.98923027467106e-08,1.1690943497795194e-07
7.859624520970952e-08,1.1244168128420927e-07
8.011536119256914e-08,1.148322303868614e-07
1.1002481629822491e-06,1.3728495474381823e-06
1.2387603024331192e-06,1.5431123163053705e-06
1.1616623996037197e-06,1.4406256399515665e-06
1.1518853108454996e-06,1.4350883012418945e-06
1.325039509822971e-06,1.6397844936244356e-06
1.2430053923803573e-06,1.5531560570712346e-06
1.1693667047775255e-06,1.4638151114144487e-06
1.3308814055700992e-06,1.6630548048152338e-06
1.230380761690958e-06,1.5457546501559846e-06
1.152462677955969e-06,1.4395795485905883e-06
1.2927468675734025e-06,1.6053246616875126e-06
1.2320781756425297e-06,1.5402830130810841e-06
2.532166034586695e-05,3.419395952162303e-05
4.5411257681932727e-05,7.053265412740056e-05
2.149267525301773e-05,2.8049826858356936e-05
1.717082446552353e-05,2.3703833042697486e-05
4.0261112219729805e-05,6.959311461885582e-05
1.4497741495816632e-05,1.9298461098267953e-05
1.8360506691598754e-05,2.5616226407227734e-05
3.937756076832467e-05,6.789385322876993e-05
1.4506881679677146e-05,1.893863525129205e-05
3.206975991976232e-05,4.449116254895321e-05
4.201816872908161e-05,6.768399034798353e-05
1.972988437288421e-05,2.7033283483881765e-05
1.150782587201925e-06,1.4429847746451704e-06
1.2736895577495734e-06,1.5963771220988467e-06
1.224436836639511e-06,1.5131675950076297e-06
1.18162139980633e-06,1.4792297437264785e-06
1.335679074217083e-06,1.664631421720951e-06
1.258370134665965e-06,1.5646229662620073e-06
1.1784532671716366e-06,1.4698584226540207e-06
1.3143312047281883e-06,1.6273295107591863e-06
1.2178851285995895e-06,1.5150430702368807e-06
1.209235672531751e-06,1.5046761333912434e-06
1.3020735186554037e-06,1.633617039342104e-06
1.2282331681162432e-06,1.5418222445444673e-06
1.0164193180244169e-05,1.2136929203631748e-05
3.4350171403954935e-05,6.410807265136704e-05
9.428965694788392e-06,1.0936555400759197e-05
1.1493418410205463e-06,1.4306706144733172e-06
1.275324138573316e-06,1.592110554820485e-06
1.1992149540847782e-06,1.4986951895791056e-06
2.7464147556065975e-05,3.6247498160099706e-05
4.6077591786697065e-05,6.98349915438255e-05
2.2591404629707786e-05,2.904808125493492e-05
1.1444743710017454e-06,1.4323861168424449e-06
1.3139988284501826e-06,1.6466474792510964e-06
1.243746983898151e-06,1.5435860208476642e-06
2.3709495912120054e-05,3.4323445436988215e-05
4.668101051151237e-05,7.474788077814577e-05
1.978113378238744e-05,2.6859943630239602e-05
2.0874438844031976e-05,2.9576483542051624e-05
4.100885775680625e-05,6.684281889640035e-05
1.7321980741158948e-05,2.3270098218092126e-05
2.3771719881761793e-05,3.190558666072179e-05
4.5614929475463034e-05,7.143085431628022e-05
1.7509873865267946e-05,2.269958473988263e-05
1.1558385387221304e-06,1.425207781565985e-06
1.2687489147401338e-06,1.5833910670112736e-06
1.2207826439506459e-06,1.5235660412703082e-06
2.254503578361401e-05,3.101709309084419e-05
4.4554651394589385e-05,7.45547307546697e-05
1.9677596390358073e-05,2.636110509484041e-05
1.1470208831509843e-06,1.4406667167560133e-06
1.2939591295098502e-06,1.61333182622191e-06
1.2586055828629246e-06,1.5621218893997779e-06
7.987378478508154e-08,1.1612336590240786e-07
8.03980788180133e-08,1.168044190034851e-07
8.005591993651295e-08,1.1834289071604928e-07
1.208324703877314e-06,1.5162167664629334e-06
1.1933263834641795e-06,1.5105479256619908e-06
1.164697674077936e-06,1.4613955634481573e-06
1.2367410576887825e-06,1.5525404969756442e-06
1.2566715838235349e-06,1.5820742910316651e-06
1.203820530239254e-06,1.534298879810454e-06
1.2848300183574293e-06,1.6066335742770658e-06
1.2246566464158686e-06,1.558924901479122e-06
1.2764143484853523e-06,1.6182693520989674e-06
1.3240203482180573e-06,1.6467139029097387e-06
1.2428888247945365e-06,1.5594354142120013e-06
1.2106213730701087e-06,1.5400217575233811e-06
2.5193341899526568e-05,3.397701378798001e-05
2.4585916340072207e-05,3.2266526206653736e-05
2.9611186746290854e-05,3.86491732476843e-05
1.6740839261868165e-05,2.281501913203024e-05
1.5906990408200334e-05,2.1022062744935264e-05
1.9006112952996868e-05,2.56026397760341e-05
1.761964396275224e-05,2.4199133150727728e-05
1.8605889894395503e-05,2.4818767536855465e-05
1.9212713809620975e-05,2.616061335236955e-05
2.4650030530737663e-05,3.4556095039879225e-05
2.2502922902190104e-05,3.0384664679468694e-05
2.703193477801437e-05,3.612954805712059e-05
1.300452712374975e-06,1.6168096908248728e-06
1.2690305648617946e-06,1.5828727760894639e-06
1.2064501935209222e-06,1.5301583566343028e-06
1.30267638556636e-06,1.6142037345209339e-06
1.2974587381971455e-06,1.6278609393773735e-06
1.2052430176658465e-06,1.5205480215096897e-06
1.2691325153267709e-06,1.5750562374734975e-06
1.2266248590865997e-06,1.5355521160682648e-06
1.2079468799179303e-06,1.535677359100243e-06
1.281021118395421e-06,1.5999967785681453e-06
1.2773251354528584e-06,1.6034249688598197e-06
1.218662307701102e-06,1.5397799699427762e-06
9.35938068190269e-06,1.0860852898915762e-05
9.251428236741468e-06,1.0677045381405246e-05
9.521660436761475e-06,1.1147453493793768e-05
1.2531575654270669e-06,1.564626171671963e-06
1.211413022260633e-06,1.520610887620104e-06
1.2409609398338774e-06,1.57393319221382e-06
2.520879409217318e-05,3.3806329290794855e-05
2.6268565269710695e-05,3.408568363856034e-05
3.0754156687286454e-05,3.9378934737664815e-05
1.238064643259083e-06,1.542291870718442e-06
1.2334142813556498e-06,1.542536006319275e-06
1.202898521575836e-06,1.5096112960168503e-06
2.3095408389013973e-05,3.241813191548106e-05
2.268129965202068e-05,3.07139120577679e-05
2.82917789068048e-05,3.754108490133826e-05
1.9942223755831548e-05,2.7595755068073847e-05
1.9912798667582063e-05,2.6562090787759594e-05
2.345094783883173e-05,3.162047959800853e-05
2.019952715461492e-05,2.864547595078224e-05
2.0553142573662838e-05,2.763040094648562e-05
3.948681221117068e-05,5.127273635661504e-05
1.3020680636916558e-06,1.6154415344937693e-06
1.20454694480332e-06,1.5090825536824123e-06
1.2350722896654227e-06,1.5609179577582264e-06
2.1813944594950594e-05,3.0515125969652666e-05
2.1512550781546595e-05,2.8419010642706365e-05
2.4642853831287556e-05,3.342711010579879e-05
1.261757483927145e-06,1.565610000372649e-06
1.238809361421026e-06,1.5578628190216852e-06
1.238863231384017e-06,1.5674337483518203e-06
9.283787476552583e-08,1.240069645671363e-07
9.569644259953909e-08,1.2716170056665219e-07
9.373426446024605e-08,1.243100488205502e-07
1.1559579809820818e-06,1.4614252199862706e-06
1.175515577524433e-06,1.4791131490600897e-06
1.172012839640904e-06,1.4632110101424705e-06
3.3591717445783125e-05,4.5589516739253194e-05
3.531767202675616e-05,4.617429511194485e-05
3.7099230923179584e-05,4.8380363437926734e-05
1.263882764840289e-06,1.5997267748301993e-06
1.2587001563084333e-06,1.5889199048677486e-06
1.245747418401053e-06,1.554124436801668e-06
1.2720171991366996e-06,1.5858169915765063e-06
1.2738981847963992e-06,1.6034835891439855e-06
1.2571639182547077e-06,1.5572234797544137e-06
3.375967768809132e-05,4.212069928724561e-05
3.592483977030506e-05,4.497139551684222e-05
3.580242056899892e-05,4.542171153394621e-05
1.22202170307241e-06,1.5334668476561053e-06
1.2664358431054911e-06,1.5951977873404025e-06
1.2433806122238035e-06,1.5518830220572647e-06
1.3609608532813117e-06,1.7139796453225582e-06
1.3468136096477272e-06,1.7099731170180741e-06
1.330938576116805e-06,1.6753128906909477e-06
8.509906877189986e-05,0.00010729214144417036
9.773075484467676e-05,0.00012119161053528053
7.05366077835026e-05,8.852523871238884e-05
6.092863176796003e-05,8.296713925438723e-05
3.9123253496109505e-05,4.91005475062871e-05
6.044637865725746e-05,8.639443400482886e-05
3.5433704832296793e-05,4.4080091363864606e-05
3.755850267479739e-05,4.682089668068965e-05
3.7115993505051136e-05,4.688706478131168e-05
1.2545395978393042e-06,1.5667733044350784e-06
1.234296394320313e-06,1.56382754059952e-06
1.1953208732126824e-06,1.4974406886538174e-06
3.1320052945215525e-05,3.876808369783137e-05
3.405305506853425e-05,4.241223524327239e-05
3.4659491339776206e-05,4.348888441878116e-05
5.820556036752966e-05,7.965839362841666e-05
3.338190675892679e-05,4.2552944466377294e-05
3.9516915791824975e-05,5.0599012776258785e-05
3.3728449938231705e-05,4.183047081918252e-05
3.5806350190003496e-05,4.458844271118508e-05
3.63055747269336e-05,4.5670158735722e-05
3.384343601774173e-05,4.200273772577477e-05
3.60604400206246e-05,4.5189188634843325e-05
3.684680585158787e-05,4.6680793560868066e-05
1.2576987654703361e-06,1.5622492962821534e-06
1.262609853222902e-06,1.5899504049805301e-06
1.2365133085743217e-06,1.5419357817198303e-06
4.4820265832833544e-05,5.630479612443818e-05
5.237498964556082e-05,6.554688256823379e-05
4.711153010139192e-05,5.867305589268325e-05
3.186485135850743e-05,3.933466838228685e-05
3.3124817424788234e-05,4.108717293411384e-05
3.3409369871308174e-05,4.171603100898043e-05
5.1006013888355505e-05,6.44230941947819e-05
6.111479716996411e-05,7.991530126182165e-05
7.878708547877777e-05,9.79944567880492e-05
9.601648903724296e-05,0.00012814363518993927
7.936995643025462e-05,9.975909645922641e-05
4.9739219106735515e-05,6.2951798567708e-05
1.2669650257023836e-06,1.5734138135341397e-06
1.265740013309683e-06,1.5900784243023701e-06
1.252791452300239e-06,1.5641564909842658e-06
6.74034146396262e-05,8.668886949757882e-05
6.160893822347729e-05,7.761988947435272e-05
5.799613995022149e-05,7.421430690990598e-05
9.31478044717853e-08,1.2382315934903597e-07
9.067953431095526e-08,1.2228182354451362e-07
9.371712163304484e-08,1.258650315963665e-07
1.1567356439219694e-06,1.4431214460938795e-06
1.2188237919528774e-06,1.5200442726032062e-06
1.095724191708981e-06,1.374897902726881e-06
3.4209930811661435e-05,4.478745870109468e-05
4.035484085882578e-05,5.498224732102583e-05
3.2462260270817175e-05,4.1258789970585756e-05
1.2190798497471527e-06,1.536053165812771e-06
1.2862997689431753e-06,1.601301646649343e-06
1.1950518032202105e-06,1.5000287951271701e-06
1.239273631369993e-06,1.5430156599716404e-06
1.3158449199653304e-06,1.6289784173657918e-06
1.2967841472316893e-06,1.62072068060175e-06
3.2678639358619075e-05,4.0937909086952165e-05
3.61939648168547e-05,4.523666187467919e-05
3.070282959050992e-05,3.837200357210867e-05
1.216281976380112e-06,1.5175453014256184e-06
1.3116147585717587e-06,1.6361950480875368e-06
1.2073486176244496e-06,1.5157617180573922e-06
1.2556303626647194e-06,1.571185363291806e-06
1.320956017323603e-06,1.6554471104246463e-06
1.2532013685851285e-06,1.583456976867289e-06
8.828833921858179e-05,0.00011113051681701844
8.323994145550673e-05,0.00010440774856089222
8.583070355360497e-05,0.0001075972032173643
4.2029645401089824e-05,5.849130736858893e-05
3.131785354071813e-05,3.895644879939942e-05
3.207082890880082e-05,4.019828110148108e-05
3.3998988997830384e-05,4.282676972376085e-05
4.748750864750403e-05,6.402309019043649e-05
3.0776386885340386e-05,3.8291471160894916e-05
1.2334085542052933e-06,1.5321186849071385e-06
1.2888939567218006e-06,1.6071570807223976e-06
1.226358862929633e-06,1.533908275557732e-06
3.0290008302755357e-05,3.761646472337883e-05
3.211841342945781e-05,3.994644147927069e-05
2.9644373701790388e-05,3.6757539946685616e-05
3.267652104078177e-05,4.0830705179754705e-05
3.328787871208339e-05,4.350446924059828e-05
3.1867282055969874e-05,4.1055204021647076e-05
3.183985733456824e-05,3.9572919158039896e-05
3.3937758701208084e-05,4.214166375674605e-05
3.305717158518439e-05,4.1237028427675224e-05
3.15122687825488e-05,3.9152985060218366e-05
3.419783915776525e-05,4.252717093129904e-05
3.196989584185822e-05,3.986125964021179e-05
1.205998646005838e-06,1.498957387918542e-06
1.2715409332491793e-06,1.600935465772707e-06
1.2396980615151123e-06,1.5589208623227684e-06
4.222705566351419e-05,5.345299497571622e-05
4.007187841809092e-05,5.028451199745463e-05
3.993259234640326e-05,5.131492018230752e-05
3.0307700722498587e-05,3.72690745828701e-05
3.2084229470145346e-05,3.989653793926837e-05
3.131298873310635e-05,3.893915305338302e-05
5.713222424580147e-05,7.168349807394752e-05
5.18095525131233e-05,6.764698266024902e-05
5.877026816666699e-05,7.206675642373662e-05
0.00010327596725327009,0.00013290976805481228
8.3542462054271e-05,0.00011633114961844159
7.01630347492298e-05,8.998814880859546e-05
1.2527734068310755e-06,1.5571897176897554e-06
1.2946139638885196e-06,1.6162532281905382e-06
1.2442679483940934e-06,1.5494198100743456e-06
7.095442020211366e-05,8.951589960186198e-05
7.420171077012647e-05,9.34956469159878e-05
6.085891948697106e-05,7.633316946778566e-05
9.163891753787911e-08,1.2427365497766717e-07
9.286855290978526e-08,1.2454881987570474e-07
9.18907968744505e-08,1.2438830736472928e-07
1.0987516257451014e-06,1.383543770319693e-06
1.141738603974473e-06,1.443309936884836e-06
1.1044155214838975e-06,1.3858362872052614e-06
3.130526639292011e-05,4.007877332560901e-05
2.778801457044993e-05,3.5519065961077275e-05
3.115798319407901e-05,4.0156599226390824e-05
1.2477517759489052e-06,1.5743956584118037e-06
1.2697143686254067e-06,1.5889846842713653e-06
1.1820513183837602e-06,1.4894895327293206e-06
1.218088651301226e-06,1.5434301976660865e-06
1.2594155661514301e-06,1.5769884141532507e-06
1.1677827284953257e-06,1.467490096081881e-06
3.355364478854798e-05,4.218432524738549e-05
3.0997998945427355e-05,3.8865375938885655e-05
2.9699876824537288e-05,3.676498559868564e-05
1.2082478126232868e-06,1.5329199198224962e-06
1.302959078500589e-06,1.6168738653339301e-06
1.1662370065326202e-06,1.460364642973853e-06
1.204817007029541e-06,1.5267159593919754e-06
1.2426185109807602e-06,1.5616655770583635e-06
1.200010580275559e-06,1.5078803311950597e-06
9.084496751712524e-05,0.00011437964077095177
8.188230134202913e-05,0.00010314287785202986
7.699718069732179e-05,0.0001003120914822949
2.864025510893774e-05,3.563822923036575e-05
3.0312317275559016e-05,3.787213576632407e-05
3.50589189740399e-05,4.6918647865260687e-05
3.372507887284662e-05,4.301586046115805e-05
3.231980189149992e-05,4.038246024096794e-05
2.9762520917678185e-05,3.6887303247066314e-05
1.1949398817051836e-06,1.5051182452336227e-06
1.2559564659934134e-06,1.5614531350420884e-06
1.1858010081749932e-06,1.4839389519359109e-06
3.265903823156562e-05,4.0808172070347296e-05
3.011460456253444e-05,3.7442312180258496e-05
2.8815660765309846e-05,3.5587132488952274e-05
4.2028405017339374e-05,5.463414809115968e-05
3.878363186759364e-05,5.3441583034884144e-05
4.02082171995113e-05,5.458454461086665e-05
3.49537086376985e-05,4.388661901897736e-05
3.265272419649247e-05,4.081158914883717e-05
3.0998979811971125e-05,3.854310347160633e-05
3.5189688309376236e-05,4.430401724821227e-05
3.247425566578977e-05,4.098950726114119e-05
3.056766950138078e-05,3.796504476054832e-05
1.2356259101906562e-06,1.5384235208389696e-06
1.2158584549376133e-06,1.5068627786668968e-06
1.1676097342559128e-06,1.4694350554019562e-06
4.638891911439559e-05,5.7838193930780666e-05
3.950816766167622e-05,4.936372472548796e-05
3.8289767406921306e-05,4.882715846855857e-05
3.134704166712234e-05,3.886673402015348e-05
2.9429056329670053e-05,3.63438137603247e-05
2.8419488433987798e-05,3.4860831478163734e-05
5.258538612052807e-05,6.649098266586786e-05
5.1223589036887416e-05,6.230215358517153e-05
5.44202686477346e-05,6.772110830679842e-05
8.258174663948792e-05,0.00011791647930444488
7.725067470683064e-05,0.00011529111715947013
4.5839153672575674e-05,5.985116117577924e-05
1.2231983305831026e-06,1.5480065673941977e-06
1.244896708535707e-06,1.562945378747694e-06
1.1846608183476001e-06,1.4896497676494014e-06
6.214131842586256e-05,7.811359128763167e-05
4.7752728347135404e-05,5.998287544564101e-05
4.5978190647487285e-05,5.876886416532304e-05
9.483816895340937e-08,1.274993826982254e-07
9.090654781041041e-08,1.2333810077935182e-07
9.120835374734728e-08,1.2492568483277927e-07
1.191705193295992e-06,1.4995948424454884e-06
3.247710249232644e-06,5.159587990241065e-06
1.7686883177491795e-05,2.8594505211377613e-05
3.0831126754606726e-05,4.0733035835463955e-05
3.2348250522889633e-05,4.660911364528823e-05
3.141121330906294e-05,4.649484427019685e-05
1.255777570159299e-06,1.5807371047354955e-06
1.2334305847746706e-06,1.5507458566120554e-06
1.2959147585944578e-06,1.6011710698043723e-06
1.2812031034072355e-06,1.587845960460905e-06
1.2097397877599442e-06,1.5506882318360082e-06
1.2725715178287542e-06,1.5752400662185047e-06
3.203778909258144e-05,4.200790748670655e-05
3.620171343994372e-05,4.927666262663961e-05
3.177666292590865e-05,4.650008262098139e-05
1.2487188296504868e-06,1.5591129148723007e-06
1.1982862075836498e-06,1.5197463605808849e-06
1.2935222496572613e-06,1.5985421269827706e-06
1.2865694730847874e-06,1.612243611642522e-06
1.22141446301568e-06,1.5685062523876865e-06
1.3058454243925687e-06,1.605542085950516e-06
9.986740781872269e-05,0.00012777110720090857
9.099497049720187e-05,0.00011348833519159564
0.00010473487672491184,0.00014866827986037657
3.8040130439050926e-05,5.447158721025759e-05
3.413253643720737e-05,4.773983937226279e-05
3.309732142035047e-05,4.78683007767733e-05
4.366943536285554e-05,6.147310676096679e-05
5.543965527344791e-05,7.566070120588065e-05
5.655233326917238e-05,7.562756668207285e-05
1.2594665484446313e-06,1.5696454939320913e-06
1.168511439729497e-06,1.480091951612011e-06
1.2853859632188276e-06,1.5785194698278748e-06
3.178527307667134e-05,4.1718352836443035e-05
3.519916140350507e-05,4.846833459342602e-05
3.2061942428416946e-05,4.682916897065815e-05
3.37804056918362e-05,4.449218226468778e-05
3.979344644802521e-05,5.5090280479723014e-05
3.738031880553754e-05,5.3178527356649395e-05
3.390053444261843e-05,4.4356427906841044e-05
3.922345076354251e-05,5.291040263035359e-05
3.335439220981935e-05,4.869720151591551e-05
3.580822095105207e-05,4.683157218512779e-05
3.883322451962788e-05,5.2561991557899814e-05
3.626114938597573e-05,5.2111497070631315e-05
1.256135180259745e-06,1.5617290211921407e-06
1.2061436585250378e-06,1.5197895720081958e-06
1.253466200076799e-06,1.544230521161043e-06
4.1195317144951706e-05,5.325116634951917e-05
4.169269603056877e-05,5.533730161364674e-05
3.6797528964164354e-05,5.239256865138896e-05
3.257025557193965e-05,4.218808520231724e-05
3.51975524942905e-05,4.913482938380704e-05
3.263362212986738e-05,4.7427307202149093e-05
6.394244135319307e-05,8.011625322443712e-05
5.8148535840227576e-05,7.278508425638642e-05
5.273495465584012e-05,6.929693213077889e-05
4.0496677996951e-05,5.2041555571913634e-05
4.698043971263286e-05,6.221414024366587e-05
4.831019810034183e-05,6.711211055743765e-05
1.281345227791075e-06,1.5909457202716402e-06
1.2121163764175221e-06,1.5351085229377056e-06
1.2518763587369488e-06,1.553847538896015e-06
5.5493626442602055e-05,7.103134678916868e-05
6.206049659489468e-05,8.050768355181779e-05
6.147375105259875e-05,7.97956442748519e-05
